tecnologia,tecnologiaClasse,cultura,culturaClasse,solo,regiao,uf,escala
irrigacao,solo,feijao,'base alimentar e commodities',?,NE,MA,pequena
manejo,solo,banana,frutiferas,?,NE,PE,pequena
'manejo de irrigacao','engenharia agricola',cevada,extrativas,?,N,AM,pequena
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,SE,MG,pequena
irrigacao,'engenharia agricola',banana,frutiferas,?,S,SC,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PE,pequena
irrigacao,'engenharia agricola',goiaba,frutiferas,?,NE,PB,pequena
'adubacao organica',planta,banana,frutiferas,?,N,PA,pequena
'manejo do solo',?,soja,'base alimentar e commodities',?,NE,BA,pequena
manejo,solo,?,?,?,NE,MA,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PB,pequena
'manejo dos recursos hidricos','engenharia agricola',?,?,?,SE,SP,pequena
'irrigacao suplementar',agrometeorologia,?,?,?,SE,SP,pequena
aracao,solo,arroz,'base alimentar e commodities',latossolo,N,RO,pequena
'irrigacao por aspersao','engenharia agricola',trigo,'base alimentar e commodities',?,SE,SP,pequena
irrigacao,solo,mandioca,'base alimentar e commodities',?,NE,CE,pequena
irrigacao,'engenharia agricola',?,?,?,SE,MG,pequena
irrigacao,planta,tomate,olericulturas,?,SE,MG,pequena
irrigacao,planta,?,?,?,SE,ES,pequena
adubacao,solo,banana,frutiferas,?,NE,BA,pequena
irrigacao,planta,uva,frutiferas,?,NE,BA,pequena
irrigacao,planta,mandioca,'base alimentar e commodities',?,SE,MG,pequena
'manejo do ambiente',planta,pimentao,olericulturas,?,N,AM,pequena
?,?,tomate,olericulturas,?,N,TO,pequena
manejo,solo,uva,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',limao,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,planta,banana,frutiferas,latossolo,CO,MS,pequena
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,SE,MG,pequena
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,PI,pequena
irrigacao,solo,abacate,frutiferas,?,SE,MG,pequena
manejo,solo,?,?,?,NE,BA,pequena
irrigacao,'engenharia agricola',feijao,'base alimentar e commodities',?,N,RR,pequena
irrigacao,'engenharia agricola',?,?,?,SE,SP,pequena
adubacao,planta,?,?,?,S,SC,pequena
manejo,solo,uva,frutiferas,?,NE,PE,pequena
manejo,solo,nogueira,frutiferas,?,N,AC,pequena
?,?,manga,frutiferas,?,SE,SP,pequena
'plantio direto','sistemas de producao',milho,'base alimentar e commodities',?,N,RO,pequena
irrigacao,'engenharia agricola',melancia,frutiferas,?,N,RR,pequena
?,?,caju,frutiferas,?,NE,MA,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PE,pequena
manejo,solo,?,?,?,NE,AL,pequena
irrigacao,solo,abacate,frutiferas,?,SE,MG,pequena
adubacao,solo,banana,frutiferas,?,NE,BA,pequena
manejo,solo,?,?,latossolo,N,AM,pequena
irrigacao,'engenharia agricola',tomate,olericulturas,?,NE,PB,pequena
adubacao,solo,manga,frutiferas,?,NE,PI,pequena
irrigacao,planta,pimenta,olericulturas,?,N,AM,pequena
manejo,solo,soja,'base alimentar e commodities',?,S,PR,pequena
biofertilizante,solo,melao,frutiferas,?,NE,PE,pequena
irrigacao,planta,milho,'base alimentar e commodities',?,SE,MG,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PE,pequena
adubacao,planta,banana,frutiferas,?,CO,GO,pequena
manejo,solo,?,?,latossolo,S,RS,pequena
irrigacao,solo,uva,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',?,?,?,CO,GO,pequena
irrigacao,planta,cana-de-acucar,'base alimentar e commodities',?,N,PA,pequena
'manejo do solo',?,arroz,'base alimentar e commodities',?,N,AM,pequena
manejo,solo,?,?,?,NE,BA,pequena
irrigacao,'engenharia agricola',girassol,extrativas,?,CO,GO,pequena
irrigacao,solo,abacaxi,frutiferas,?,SE,MG,pequena
agroecossistema,'sistemas de producao',tomate,olericulturas,?,NE,PB,pequena
?,?,?,?,neossolo,NE,MA,pequena
?,?,arroz,'base alimentar e commodities',?,S,RS,pequena
'adubacao organica',solo,banana,frutiferas,?,NE,BA,pequena
'agricultura de precisao',planta,soja,'base alimentar e commodities',?,S,PR,pequena
adubacao,planta,?,?,?,NE,PI,pequena
adubacao,planta,?,?,?,N,AM,pequena
irrigacao,planta,manga,frutiferas,?,NE,PE,pequena
?,?,cana-de-acucar,'base alimentar e commodities',?,CO,GO,pequena
irrigacao,'engenharia agricola',tomate,olericulturas,?,SE,RJ,pequena
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PI,pequena
irrigacao,'engenharia agricola',feijao,'base alimentar e commodities',?,NE,PE,pequena
manejo,solo,pimenta,olericulturas,?,N,AC,pequena
'plantio direto','sistemas de producao',sorgo,'base alimentar e commodities',?,N,PA,pequena
irrigacao,solo,arroz,'base alimentar e commodities',?,NE,BA,pequena
'plantio direto','sistemas de producao',soja,'base alimentar e commodities',?,S,PR,pequena
?,?,feijao,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,'engenharia agricola',feijao,'base alimentar e commodities',?,N,RR,pequena
irrigacao,'engenharia agricola',?,?,latossolo,NE,PE,pequena
manejo,solo,arroz,'base alimentar e commodities',?,N,AC,pequena
'manejo do solo',?,arroz,'base alimentar e commodities',?,N,AM,pequena
irrigacao,planta,?,?,latossolo,NE,PB,pequena
?,?,arroz,'base alimentar e commodities',?,N,RO,pequena
irrigacao,planta,laranja,'base alimentar e commodities',?,S,PR,pequena
irrigacao,'engenharia agricola',goiaba,frutiferas,?,NE,PE,pequena
manejo,solo,?,?,?,NE,PI,pequena
manejo,solo,?,?,?,N,AC,pequena
irrigacao,planta,cevada,extrativas,?,N,AM,pequena
irrigacao,'engenharia agricola',trigo,'base alimentar e commodities',?,SE,SP,pequena
irrigacao,'engenharia agricola',abacaxi,frutiferas,?,SE,MG,pequena
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,PB,pequena
irrigacao,planta,cana-de-acucar,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,'engenharia agricola',?,?,latossolo,NE,MA,pequena
irrigacao,planta,mandioca,'base alimentar e commodities',?,S,RS,pequena
?,?,abacaxi,frutiferas,?,NE,MA,pequena
irrigacao,'engenharia agricola',abacaxi,frutiferas,?,SE,MG,pequena
?,?,arroz,'base alimentar e commodities',?,SE,MG,pequena
'plantio direto','sistemas de producao',soja,'base alimentar e commodities',?,NE,BA,pequena
?,?,soja,'base alimentar e commodities',?,CO,MS,pequena
irrigacao,solo,pimentao,olericulturas,?,N,RR,pequena
'melhoramento genetico','melhoramento genetico',banana,frutiferas,?,N,AC,pequena
irrigacao,solo,manga,frutiferas,?,NE,BA,pequena
'manejo da cultura',planta,banana,frutiferas,?,NE,PB,pequena
manejo,solo,abacaxi,frutiferas,?,NE,PB,pequena
irrigacao,'engenharia agricola',?,?,?,NE,MA,pequena
aracao,solo,?,?,?,SE,MG,pequena
irrigacao,solo,feijao,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,N,PA,pequena
?,?,arroz,'base alimentar e commodities',?,SE,MG,pequena
irrigacao,'engenharia agricola',tomate,olericulturas,?,SE,MG,pequena
irrigacao,planta,?,?,?,SE,MG,pequena
'agricultura de precisao','agricultura de precisao',?,?,?,CO,MT,pequena
irrigacao,'engenharia agricola',?,?,?,NE,CE,pequena
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,SE,MG,pequena
irrigacao,'engenharia agricola',cafe,'base alimentar e commodities',?,NE,PB,pequena
manejo,solo,erva-mate,extrativas,?,S,PR,pequena
?,?,uva,frutiferas,?,SE,MG,pequena
manejo,solo,soja,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,planta,?,?,?,SE,SP,pequena
adubacao,planta,manga,frutiferas,?,NE,BA,pequena
'irrigacao por aspersao','engenharia agricola',cebola,olericulturas,?,N,TO,pequena
?,?,trigo,'base alimentar e commodities',?,NE,PI,pequena
irrigacao,planta,?,?,?,SE,MG,pequena
manejo,solo,manga,frutiferas,?,SE,MG,pequena
'plantio direto','sistemas de producao',soja,'base alimentar e commodities',latossolo,N,PA,pequena
'adubacao mineral',planta,mandioca,'base alimentar e commodities',?,NE,BA,pequena
manejo,solo,limao,'base alimentar e commodities',?,NE,PI,pequena
manejo,solo,?,?,?,NE,MA,pequena
irrigacao,planta,?,?,?,NE,PB,pequena
irrigacao,'engenharia agricola',?,?,?,SE,SP,pequena
irrigacao,planta,?,?,?,NE,PI,pequena
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',feijao,'base alimentar e commodities',?,N,RR,pequena
adubacao,planta,arroz,'base alimentar e commodities',?,CO,MT,pequena
manejo,solo,maca,frutiferas,?,S,RS,pequena
germoplasma,'melhoramento genetico',pitanga,frutiferas,?,NE,PE,pequena
'irrigacao por aspersao','engenharia agricola',cebola,olericulturas,?,SE,SP,pequena
manejo,solo,?,?,?,SE,MG,pequena
'plantio direto','sistemas de producao',milho,'base alimentar e commodities',?,N,RO,pequena
irrigacao,planta,?,?,?,NE,BA,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PB,pequena
adubacao,planta,arroz,'base alimentar e commodities',?,N,PA,pequena
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,NE,BA,pequena
manejo,solo,feijao,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,'engenharia agricola',banana,frutiferas,latossolo,NE,MA,pequena
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,NE,PB,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,BA,pequena
adubacao,planta,soja,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,planta,trigo,'base alimentar e commodities',?,SE,SP,pequena
irrigacao,planta,?,?,?,NE,MA,pequena
irrigacao,solo,?,?,?,NE,PE,pequena
irrigacao,'engenharia agricola',pimentao,olericulturas,?,N,RR,pequena
irrigacao,planta,tomate,olericulturas,?,SE,RJ,pequena
irrigacao,planta,cana-de-acucar,'base alimentar e commodities',?,NE,MA,pequena
'plantio direto','sistemas de producao',arroz,'base alimentar e commodities',?,N,AC,pequena
adubacao,planta,?,?,?,CO,GO,pequena
?,?,soja,'base alimentar e commodities',?,S,SC,pequena
manejo,solo,?,?,?,S,RS,pequena
adubacao,planta,arroz,'base alimentar e commodities',?,N,AP,pequena
manejo,solo,uva,frutiferas,?,NE,MA,pequena
'plantio direto','sistemas de producao',?,?,?,CO,MT,pequena
irrigacao,solo,?,?,?,SE,MG,pequena
irrigacao,planta,uva,frutiferas,?,SE,MG,pequena
manejo,solo,soja,'base alimentar e commodities',?,NE,BA,pequena
manejo,solo,banana,frutiferas,latossolo,NE,BA,pequena
'plantio direto','sistemas de producao',milho,'base alimentar e commodities',?,N,AC,pequena
manejo,solo,mandioca,'base alimentar e commodities',?,N,AC,pequena
adubacao,solo,cacau,extrativas,?,NE,CE,pequena
'adubacao organica',planta,banana,frutiferas,?,NE,BA,pequena
adubacao,solo,maracuja,frutiferas,?,N,AC,pequena
irrigacao,planta,banana,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',laranja,'base alimentar e commodities',?,S,PR,pequena
adubacao,solo,mandioca,'base alimentar e commodities',?,CO,GO,pequena
irrigacao,'engenharia agricola',manga,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',laranja,'base alimentar e commodities',?,CO,MT,pequena
irrigacao,planta,?,?,?,NE,MA,pequena
?,?,goiaba,frutiferas,?,NE,BA,pequena
manejo,solo,milho,'base alimentar e commodities',?,S,PR,pequena
irrigacao,solo,tomate,olericulturas,?,SE,MG,pequena
agrotoxico,'controle fitossanitario',manga,frutiferas,?,N,PA,pequena
?,?,pimenta,olericulturas,?,N,AC,pequena
?,?,uva,frutiferas,?,N,PA,pequena
irrigacao,planta,limao,'base alimentar e commodities',?,CO,MT,pequena
adubacao,solo,mandioca,'base alimentar e commodities',?,CO,GO,pequena
adubacao,solo,cenoura,olericulturas,?,NE,CE,pequena
aracao,solo,mandioca,'base alimentar e commodities',latossolo,N,RO,pequena
adubacao,planta,soja,'base alimentar e commodities',latossolo,SE,SP,pequena
irrigacao,planta,melancia,frutiferas,?,NE,PI,pequena
manejo,solo,soja,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,solo,cana-de-acucar,'base alimentar e commodities',?,NE,MA,pequena
?,?,cana-de-acucar,'base alimentar e commodities',?,N,PA,pequena
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,NE,MA,pequena
manejo,solo,banana,frutiferas,latossolo,NE,BA,pequena
?,?,girassol,extrativas,?,N,PA,pequena
adubacao,planta,soja,'base alimentar e commodities',latossolo,CO,MT,pequena
'plantio direto','sistemas de producao',milho,'base alimentar e commodities',?,N,PA,pequena
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,NE,PE,pequena
'irrigacao por aspersao','engenharia agricola',cebola,olericulturas,?,N,TO,pequena
manejo,solo,?,?,?,NE,PI,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PE,pequena
irrigacao,'engenharia agricola',laranja,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,planta,pimenta,olericulturas,?,N,AM,pequena
'irrigacao localizada','engenharia agricola',nogueira,frutiferas,?,N,AC,pequena
irrigacao,planta,milho,'base alimentar e commodities',?,NE,PI,pequena
'manejo do ambiente',planta,pimentao,olericulturas,?,N,AM,pequena
irrigacao,'engenharia agricola',tomate,olericulturas,?,SE,RJ,pequena
irrigacao,'engenharia agricola',abacate,frutiferas,?,NE,PB,pequena
irrigacao,solo,banana,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',banana,frutiferas,latossolo,NE,BA,pequena
manejo,solo,feijao,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,'engenharia agricola',abacate,frutiferas,?,NE,PB,pequena
irrigacao,planta,?,?,?,SE,MG,pequena
'plantio direto','sistemas de producao',?,?,?,CO,MT,pequena
adubacao,solo,arroz,'base alimentar e commodities',latossolo,N,PA,pequena
irrigacao,'engenharia agricola',tomate,olericulturas,?,SE,MG,pequena
genotipo,'melhoramento genetico',?,?,?,CO,DF,pequena
irrigacao,'engenharia agricola',cafe,'base alimentar e commodities',?,NE,PE,pequena
'manejo da cultura',planta,?,?,?,NE,BA,pequena
irrigacao,planta,uva,frutiferas,?,NE,PB,pequena
aracao,solo,feijao,'base alimentar e commodities',latossolo,N,RO,pequena
'plantio direto','sistemas de producao',milho,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,solo,abacaxi,frutiferas,?,NE,MA,pequena
'plantio direto',solo,soja,'base alimentar e commodities',?,S,PR,pequena
?,?,arroz,'base alimentar e commodities',?,N,RO,pequena
adubacao,planta,beterraba,olericulturas,?,NE,CE,pequena
irrigacao,solo,feijao,'base alimentar e commodities',?,NE,MA,pequena
adubacao,planta,?,?,?,S,RS,pequena
irrigacao,'engenharia agricola',abacaxi,frutiferas,?,SE,MG,pequena
'manejo nos cultivos',solo,melao,frutiferas,?,NE,MA,pequena
manejo,solo,melancia,frutiferas,?,SE,MG,pequena
agrotoxico,'controle fitossanitario',uva,frutiferas,?,N,TO,pequena
irrigacao,solo,tomate,olericulturas,?,NE,MA,pequena
manejo,solo,melancia,frutiferas,?,NE,PI,pequena
adubacao,solo,?,?,?,CO,GO,pequena
'irrigacao suplementar','engenharia agricola',laranja,'base alimentar e commodities',?,S,PR,pequena
?,?,uva,frutiferas,?,NE,MA,pequena
irrigacao,'engenharia agricola',?,?,?,SE,SP,pequena
adubacao,solo,mandioca,'base alimentar e commodities',?,N,AC,pequena
?,?,soja,'base alimentar e commodities',?,SE,MG,pequena
manejo,solo,manga,frutiferas,?,NE,PB,pequena
'irrigacao por aspersao','engenharia agricola',cebola,olericulturas,?,SE,SP,pequena
irrigacao,planta,milho,'base alimentar e commodities',?,SE,MG,pequena
irrigacao,planta,melao,frutiferas,?,NE,MA,pequena
'irrigacao por aspersao','engenharia agricola',cebola,olericulturas,?,N,PA,pequena
irrigacao,solo,uva,frutiferas,?,SE,MG,pequena
irrigacao,planta,algodao,'base alimentar e commodities',?,SE,RJ,pequena
adubacao,planta,mandioca,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,planta,?,?,neossolo,NE,PI,pequena
?,?,uva,frutiferas,argissolo,N,TO,pequena
?,?,melao,frutiferas,argissolo,NE,PE,pequena
irrigacao,planta,feijao,'base alimentar e commodities',?,NE,PE,pequena
?,?,nogueira,frutiferas,?,SE,MG,pequena
manejo,solo,milho,'base alimentar e commodities',?,SE,MG,pequena
irrigacao,planta,'batata doce',olericulturas,?,SE,MG,pequena
irrigacao,'engenharia agricola',abacate,frutiferas,?,NE,PB,pequena
fertilizante,solo,tomate,olericulturas,?,NE,PB,pequena
?,?,arroz,'base alimentar e commodities',?,SE,MG,pequena
irrigacao,'engenharia agricola',?,?,neossolo,NE,PI,pequena
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PI,pequena
'manejo dos recursos hidricos',solo,?,?,?,SE,MG,pequena
'manejo de irrigacao',planta,?,?,?,SE,RJ,pequena
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,MA,pequena
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,PE,pequena
'manejo ecologico','sistemas de producao',milho,'base alimentar e commodities',?,NE,MA,pequena
'manejo do solo',?,sorgo,'base alimentar e commodities',?,CO,MS,pequena
?,?,feijao,'base alimentar e commodities',?,CO,GO,pequena
irrigacao,planta,limao,'base alimentar e commodities',?,CO,MT,pequena
irrigacao,planta,?,?,?,NE,PB,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,MA,pequena
irrigacao,'engenharia agricola',?,?,?,NE,CE,pequena
?,?,cana-de-acucar,'base alimentar e commodities',?,N,AM,pequena
irrigacao,planta,feijao,'base alimentar e commodities',?,CO,GO,pequena
'manejo do solo',?,soja,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,'engenharia agricola',?,?,?,NE,CE,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PB,pequena
irrigacao,'engenharia agricola',?,?,?,SE,MG,pequena
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,SE,MG,pequena
irrigacao,solo,abacate,frutiferas,?,NE,PE,pequena
irrigacao,planta,cana-de-acucar,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,solo,?,?,latossolo,NE,PE,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PB,pequena
?,?,soja,'base alimentar e commodities',?,S,RS,pequena
aracao,solo,mandioca,'base alimentar e commodities',latossolo,N,RO,pequena
?,?,uva,frutiferas,?,SE,MG,pequena
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,PB,pequena
irrigacao,'engenharia agricola',pimentao,olericulturas,?,N,RR,pequena
'manejo organico',solo,milho,'base alimentar e commodities',?,NE,CE,pequena
irrigacao,'engenharia agricola',abacaxi,frutiferas,?,NE,MA,pequena
irrigacao,planta,?,?,?,NE,CE,pequena
manejo,solo,?,?,?,N,PA,pequena
irrigacao,'engenharia agricola',nogueira,frutiferas,?,NE,SE,pequena
manejo,solo,milho,'base alimentar e commodities',?,N,PA,pequena
irrigacao,solo,?,?,?,SE,MG,pequena
irrigacao,planta,?,?,?,NE,PE,pequena
?,?,girassol,extrativas,?,SE,MG,pequena
'plantio direto','sistemas de producao',milho,'base alimentar e commodities',?,NE,MA,pequena
manejo,solo,soja,'base alimentar e commodities',?,S,PR,pequena
'melhoramento genetico','melhoramento genetico',milho,'base alimentar e commodities',?,NE,MA,pequena
adubacao,solo,maca,frutiferas,?,NE,BA,pequena
irrigacao,planta,?,?,?,NE,BA,pequena
irrigacao,planta,banana,frutiferas,?,NE,PB,pequena
?,?,soja,'base alimentar e commodities',?,CO,GO,pequena
irrigacao,'engenharia agricola',tomate,olericulturas,?,SE,RJ,pequena
irrigacao,planta,trigo,'base alimentar e commodities',?,SE,SP,pequena
irrigacao,solo,banana,frutiferas,latossolo,NE,MA,pequena
irrigacao,planta,melancia,frutiferas,?,SE,MG,pequena
irrigacao,planta,limao,'base alimentar e commodities',?,NE,BA,pequena
?,?,goiaba,frutiferas,?,NE,BA,pequena
adubacao,planta,beterraba,olericulturas,?,NE,CE,pequena
'melhoramento genetico','melhoramento genetico',milho,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,'engenharia agricola',banana,frutiferas,?,SE,MG,pequena
irrigacao,'engenharia agricola',?,?,?,NE,BA,pequena
manejo,solo,banana,frutiferas,?,N,AC,pequena
'melhoramento genetico','melhoramento genetico',feijao,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,planta,?,?,?,NE,PB,pequena
adubacao,planta,mamona,extrativas,?,NE,SE,pequena
manejo,solo,soja,'base alimentar e commodities',?,NE,BA,pequena
adubacao,planta,beterraba,olericulturas,?,NE,CE,pequena
irrigacao,'engenharia agricola',goiaba,frutiferas,?,NE,PE,pequena
irrigacao,planta,banana,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',goiaba,frutiferas,?,NE,PB,pequena
irrigacao,'engenharia agricola','batata doce',olericulturas,?,SE,MG,pequena
'manejo de irrigacao','engenharia agricola',uva,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',?,?,?,NE,MA,pequena
'manejo dos recursos hidricos',solo,?,?,?,SE,MG,pequena
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,NE,PB,pequena
