tecnologia,tecnologiaClasse,cultura,culturaClasse,solo,regiao,uf,escala
irrigacao,'engenharia agricola',abacate,frutiferas,?,NE,MA,pequena
irrigacao,'engenharia agricola',abacate,frutiferas,?,NE,MA,pequena
irrigacao,planta,?,?,?,NE,CE,pequena
irrigacao,'engenharia agricola',?,?,?,NE,CE,pequena
irrigacao,'engenharia agricola',?,?,?,NE,CE,pequena
irrigacao,planta,melancia,frutiferas,?,NE,PI,pequena
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,PI,pequena
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,PI,pequena
manejo,solo,melancia,frutiferas,?,NE,PI,pequena
'manejo de irrigacao',solo,melancia,frutiferas,?,NE,PI,pequena
'manejo de irrigacao',solo,melancia,frutiferas,?,NE,PI,pequena
'manejo de irrigacao',planta,melancia,frutiferas,?,NE,PI,pequena
'manejo de irrigacao','engenharia agricola',melancia,frutiferas,?,NE,PI,pequena
'manejo organico',solo,maca,frutiferas,?,NE,PE,pequena
irrigacao,solo,abacaxi,frutiferas,?,NE,BA,pequena
irrigacao,planta,abacaxi,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',abacaxi,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',abacaxi,frutiferas,?,NE,BA,pequena
irrigacao,solo,abacaxi,frutiferas,?,NE,MA,pequena
irrigacao,planta,abacaxi,frutiferas,?,NE,MA,pequena
irrigacao,'engenharia agricola',abacaxi,frutiferas,?,NE,MA,pequena
irrigacao,'engenharia agricola',abacaxi,frutiferas,?,NE,MA,pequena
irrigacao,planta,limao,'base alimentar e commodities',?,NE,PI,pequena
irrigacao,'engenharia agricola',limao,'base alimentar e commodities',?,NE,PI,pequena
irrigacao,'engenharia agricola',limao,'base alimentar e commodities',?,NE,PI,pequena
manejo,solo,limao,'base alimentar e commodities',?,NE,PI,pequena
'manejo de irrigacao',solo,limao,'base alimentar e commodities',?,NE,PI,pequena
'manejo de irrigacao',solo,limao,'base alimentar e commodities',?,NE,PI,pequena
'manejo de irrigacao',planta,limao,'base alimentar e commodities',?,NE,PI,pequena
'manejo de irrigacao','engenharia agricola',limao,'base alimentar e commodities',?,NE,PI,pequena
irrigacao,planta,mamona,extrativas,?,NE,PE,pequena
irrigacao,'engenharia agricola',mamona,extrativas,?,NE,PE,pequena
irrigacao,'engenharia agricola',mamona,extrativas,?,NE,PE,pequena
?,?,sorgo,'base alimentar e commodities',neossolo,NE,PE,pequena
irrigacao,planta,manga,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',manga,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',manga,frutiferas,?,NE,BA,pequena
'manejo organico',solo,?,?,?,NE,SE,pequena
'manejo fitotecnico','controle fitossanitario',nogueira,frutiferas,?,NE,BA,pequena
manejo,solo,mandioca,'base alimentar e commodities',?,NE,BA,pequena
manejo,solo,nogueira,frutiferas,?,NE,BA,pequena
'adubacao mineral',solo,mandioca,'base alimentar e commodities',?,NE,BA,pequena
'adubacao mineral',planta,mandioca,'base alimentar e commodities',?,NE,BA,pequena
'adubacao mineral',solo,nogueira,frutiferas,?,NE,BA,pequena
'adubacao mineral',planta,nogueira,frutiferas,?,NE,BA,pequena
adubacao,solo,mandioca,'base alimentar e commodities',?,NE,BA,pequena
adubacao,planta,mandioca,'base alimentar e commodities',?,NE,BA,pequena
adubacao,solo,nogueira,frutiferas,?,NE,BA,pequena
adubacao,planta,nogueira,frutiferas,?,NE,BA,pequena
'adubacao organica',planta,?,?,?,NE,PE,pequena
'adubacao mineral',solo,?,?,?,NE,PE,pequena
'adubacao mineral',planta,?,?,?,NE,PE,pequena
npk,solo,?,?,?,NE,PE,pequena
npk,planta,?,?,?,NE,PE,pequena
adubacao,solo,?,?,?,NE,PE,pequena
adubacao,planta,?,?,?,NE,PE,pequena
irrigacao,planta,manga,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',manga,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',manga,frutiferas,?,NE,BA,pequena
adubacao,planta,mamona,extrativas,?,NE,SE,pequena
adubacao,solo,morango,olericulturas,?,NE,SE,pequena
adubacao,planta,morango,olericulturas,?,NE,SE,pequena
manejo,solo,mandioca,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,planta,uva,frutiferas,?,NE,PB,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PB,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PB,pequena
irrigacao,solo,uva,frutiferas,?,NE,PE,pequena
irrigacao,planta,uva,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PE,pequena
irrigacao,solo,uva,frutiferas,?,NE,MA,pequena
irrigacao,planta,uva,frutiferas,?,NE,MA,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,MA,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,MA,pequena
?,?,sorgo,'base alimentar e commodities',neossolo,NE,PE,pequena
agrotoxico,'controle fitossanitario',uva,frutiferas,?,NE,PE,pequena
agrotoxico,'controle fitossanitario',uva,frutiferas,?,NE,MA,pequena
manejo,solo,uva,frutiferas,?,NE,PB,pequena
manejo,solo,uva,frutiferas,?,NE,PE,pequena
manejo,solo,uva,frutiferas,?,NE,MA,pequena
?,?,nogueira,frutiferas,?,NE,BA,pequena
?,?,nogueira,frutiferas,?,NE,MA,pequena
irrigacao,solo,laranja,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,planta,laranja,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,'engenharia agricola',laranja,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,'engenharia agricola',laranja,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,solo,limao,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,planta,limao,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,'engenharia agricola',limao,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,'engenharia agricola',limao,'base alimentar e commodities',?,NE,BA,pequena
manejo,solo,banana,frutiferas,?,NE,PE,pequena
manejo,solo,banana,frutiferas,?,NE,MA,pequena
'manejo organico',solo,?,?,?,NE,SE,pequena
?,?,abacaxi,frutiferas,?,NE,BA,pequena
?,?,abacaxi,frutiferas,?,NE,MA,pequena
?,?,mandioca,'base alimentar e commodities',?,NE,BA,pequena
?,?,mandioca,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,planta,?,?,?,NE,CE,pequena
irrigacao,'engenharia agricola',?,?,?,NE,CE,pequena
irrigacao,'engenharia agricola',?,?,?,NE,CE,pequena
manejo,solo,soja,'base alimentar e commodities',?,NE,BA,pequena
'manejo do solo',?,soja,'base alimentar e commodities',?,NE,BA,pequena
manejo,solo,soja,'base alimentar e commodities',?,NE,BA,pequena
'adubacao foliar',planta,soja,'base alimentar e commodities',?,NE,BA,pequena
adubacao,solo,soja,'base alimentar e commodities',?,NE,BA,pequena
adubacao,planta,soja,'base alimentar e commodities',?,NE,BA,pequena
npk,solo,?,?,?,NE,BA,pequena
npk,planta,?,?,?,NE,BA,pequena
adubacao,solo,?,?,?,NE,BA,pequena
adubacao,planta,?,?,?,NE,BA,pequena
'manejo da cultura',planta,?,?,?,NE,BA,pequena
'manejo fitotecnico','controle fitossanitario',nogueira,frutiferas,?,NE,BA,pequena
manejo,solo,mandioca,'base alimentar e commodities',?,NE,BA,pequena
manejo,solo,nogueira,frutiferas,?,NE,BA,pequena
'adubacao mineral',solo,mandioca,'base alimentar e commodities',?,NE,BA,pequena
'adubacao mineral',planta,mandioca,'base alimentar e commodities',?,NE,BA,pequena
'adubacao mineral',solo,nogueira,frutiferas,?,NE,BA,pequena
'adubacao mineral',planta,nogueira,frutiferas,?,NE,BA,pequena
adubacao,solo,mandioca,'base alimentar e commodities',?,NE,BA,pequena
adubacao,planta,mandioca,'base alimentar e commodities',?,NE,BA,pequena
adubacao,solo,nogueira,frutiferas,?,NE,BA,pequena
adubacao,planta,nogueira,frutiferas,?,NE,BA,pequena
irrigacao,solo,uva,frutiferas,?,NE,BA,pequena
irrigacao,planta,uva,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,BA,pequena
manejo,solo,uva,frutiferas,?,NE,BA,pequena
?,?,soja,'base alimentar e commodities',?,NE,BA,pequena
'diversidade genetica',?,?,?,?,NE,BA,pequena
'diversidade genetica',?,?,?,?,NE,MA,pequena
irrigacao,planta,?,?,?,NE,PI,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PI,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PI,pequena
manejo,solo,?,?,?,NE,PI,pequena
manejo,solo,mandioca,'base alimentar e commodities',?,NE,BA,pequena
'adubacao mineral',solo,mandioca,'base alimentar e commodities',?,NE,BA,pequena
'adubacao mineral',planta,mandioca,'base alimentar e commodities',?,NE,BA,pequena
adubacao,solo,mandioca,'base alimentar e commodities',?,NE,BA,pequena
adubacao,planta,mandioca,'base alimentar e commodities',?,NE,BA,pequena
manejo,solo,mandioca,'base alimentar e commodities',?,NE,BA,pequena
adubacao,solo,mandioca,'base alimentar e commodities',?,NE,BA,pequena
adubacao,planta,mandioca,'base alimentar e commodities',?,NE,BA,pequena
agrotoxico,'controle fitossanitario',uva,frutiferas,?,NE,PE,pequena
agrotoxico,'controle fitossanitario',uva,frutiferas,?,NE,MA,pequena
manejo,solo,uva,frutiferas,?,NE,PB,pequena
manejo,solo,uva,frutiferas,?,NE,PE,pequena
manejo,solo,uva,frutiferas,?,NE,MA,pequena
secagem,'engenharia agricola',arroz,'base alimentar e commodities',?,NE,BA,pequena
secagem,'engenharia agricola',arroz,'base alimentar e commodities',?,NE,MA,pequena
genotipo,'melhoramento genetico',mandioca,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,solo,laranja,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,planta,laranja,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,'engenharia agricola',laranja,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,'engenharia agricola',laranja,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,solo,limao,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,planta,limao,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,'engenharia agricola',limao,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,'engenharia agricola',limao,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,solo,banana,frutiferas,latossolo,NE,BA,pequena
irrigacao,planta,banana,frutiferas,latossolo,NE,BA,pequena
irrigacao,'engenharia agricola',banana,frutiferas,latossolo,NE,BA,pequena
irrigacao,'engenharia agricola',banana,frutiferas,latossolo,NE,BA,pequena
irrigacao,solo,banana,frutiferas,latossolo,NE,MA,pequena
irrigacao,planta,banana,frutiferas,latossolo,NE,MA,pequena
irrigacao,'engenharia agricola',banana,frutiferas,latossolo,NE,MA,pequena
irrigacao,'engenharia agricola',banana,frutiferas,latossolo,NE,MA,pequena
manejo,solo,soja,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,solo,arroz,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,planta,arroz,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,solo,arroz,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,planta,arroz,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,NE,MA,pequena
manejo,solo,mandioca,'base alimentar e commodities',?,NE,BA,pequena
?,?,feijao,'base alimentar e commodities',?,NE,BA,pequena
?,?,feijao,'base alimentar e commodities',?,NE,MA,pequena
?,?,arroz,'base alimentar e commodities',?,NE,BA,pequena
?,?,arroz,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,planta,milho,'base alimentar e commodities',?,NE,PI,pequena
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PI,pequena
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PI,pequena
irrigacao,planta,?,?,?,NE,PB,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PB,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PB,pequena
irrigacao,solo,?,?,?,NE,PE,pequena
irrigacao,planta,?,?,?,NE,PE,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PE,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PE,pequena
irrigacao,solo,?,?,?,NE,MA,pequena
irrigacao,planta,?,?,?,NE,MA,pequena
irrigacao,'engenharia agricola',?,?,?,NE,MA,pequena
irrigacao,'engenharia agricola',?,?,?,NE,MA,pequena
irrigacao,planta,?,?,?,NE,PE,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PE,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PE,pequena
manejo,solo,?,?,?,NE,PE,pequena
'melhoramento genetico','melhoramento genetico',feijao,'base alimentar e commodities',?,NE,PE,pequena
'melhoramento genetico','melhoramento genetico',feijao,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,solo,feijao,'base alimentar e commodities',?,NE,PB,pequena
irrigacao,planta,feijao,'base alimentar e commodities',?,NE,PB,pequena
irrigacao,'engenharia agricola',feijao,'base alimentar e commodities',?,NE,PB,pequena
irrigacao,'engenharia agricola',feijao,'base alimentar e commodities',?,NE,PB,pequena
irrigacao,solo,feijao,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,planta,feijao,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,'engenharia agricola',feijao,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,'engenharia agricola',feijao,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,solo,feijao,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,solo,uva,frutiferas,?,NE,BA,pequena
irrigacao,planta,uva,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,BA,pequena
manejo,solo,uva,frutiferas,?,NE,BA,pequena
irrigacao,planta,?,?,?,NE,PB,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PB,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PB,pequena
irrigacao,solo,?,?,?,NE,PE,pequena
irrigacao,planta,?,?,?,NE,PE,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PE,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PE,pequena
irrigacao,solo,?,?,?,NE,MA,pequena
irrigacao,planta,?,?,?,NE,MA,pequena
irrigacao,'engenharia agricola',?,?,?,NE,MA,pequena
irrigacao,'engenharia agricola',?,?,?,NE,MA,pequena
agroecossistema,'sistemas de producao',?,?,?,NE,BA,pequena
fertilizante,solo,seringueira,extrativas,?,NE,BA,pequena
fertilizante,planta,seringueira,extrativas,?,NE,BA,pequena
adubacao,solo,seringueira,extrativas,?,NE,BA,pequena
adubacao,planta,seringueira,extrativas,?,NE,BA,pequena
'plantio direto','sistemas de producao',amendoim,extrativas,?,NE,BA,pequena
gradagem,solo,amendoim,extrativas,?,NE,BA,pequena
manejo,solo,?,?,?,NE,MA,pequena
irrigacao,planta,?,?,?,NE,PE,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PE,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PE,pequena
adubacao,planta,amendoim,extrativas,?,NE,PB,pequena
manejo,solo,?,?,?,NE,MA,pequena
irrigacao,planta,melancia,frutiferas,?,NE,PI,pequena
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,PI,pequena
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,PI,pequena
manejo,solo,melancia,frutiferas,?,NE,PI,pequena
'irrigacao por gotejamento','engenharia agricola',melancia,frutiferas,?,NE,PI,pequena
irrigacao,planta,tomate,olericulturas,?,NE,PB,pequena
irrigacao,'engenharia agricola',tomate,olericulturas,?,NE,PB,pequena
irrigacao,'engenharia agricola',tomate,olericulturas,?,NE,PB,pequena
irrigacao,solo,tomate,olericulturas,?,NE,PE,pequena
irrigacao,planta,tomate,olericulturas,?,NE,PE,pequena
irrigacao,'engenharia agricola',tomate,olericulturas,?,NE,PE,pequena
irrigacao,'engenharia agricola',tomate,olericulturas,?,NE,PE,pequena
irrigacao,solo,tomate,olericulturas,?,NE,MA,pequena
irrigacao,planta,tomate,olericulturas,?,NE,MA,pequena
irrigacao,'engenharia agricola',tomate,olericulturas,?,NE,MA,pequena
irrigacao,'engenharia agricola',tomate,olericulturas,?,NE,MA,pequena
irrigacao,planta,?,?,?,NE,PE,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PE,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PE,pequena
manejo,solo,?,?,?,NE,PE,pequena
irrigacao,planta,cana-de-acucar,'base alimentar e commodities',?,NE,PB,pequena
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,NE,PB,pequena
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,NE,PB,pequena
irrigacao,solo,cana-de-acucar,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,planta,cana-de-acucar,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,solo,cana-de-acucar,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,planta,cana-de-acucar,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,NE,MA,pequena
'manejo do solo',?,?,?,?,NE,PI,pequena
'manejo do solo',?,?,?,?,NE,MA,pequena
manejo,solo,?,?,?,NE,BA,pequena
manejo,solo,?,?,?,NE,PI,pequena
manejo,solo,?,?,?,NE,MA,pequena
irrigacao,planta,milho,'base alimentar e commodities',?,NE,PI,pequena
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PI,pequena
irrigacao,'engenharia agricola',milho,'base alimentar e commodities',?,NE,PI,pequena
irrigacao,planta,cafe,'base alimentar e commodities',?,NE,PB,pequena
irrigacao,'engenharia agricola',cafe,'base alimentar e commodities',?,NE,PB,pequena
irrigacao,'engenharia agricola',cafe,'base alimentar e commodities',?,NE,PB,pequena
irrigacao,solo,cafe,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,planta,cafe,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,'engenharia agricola',cafe,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,'engenharia agricola',cafe,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,solo,cafe,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,planta,cafe,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,'engenharia agricola',cafe,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,'engenharia agricola',cafe,'base alimentar e commodities',?,NE,MA,pequena
?,?,milho,'base alimentar e commodities',latossolo,NE,BA,pequena
?,?,milho,'base alimentar e commodities',latossolo,NE,MA,pequena
?,?,melao,frutiferas,?,NE,PE,pequena
?,?,melao,frutiferas,?,NE,MA,pequena
'manejo organico',solo,maca,frutiferas,?,NE,PE,pequena
irrigacao,planta,melancia,frutiferas,?,NE,PB,pequena
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,PB,pequena
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,PB,pequena
irrigacao,solo,melancia,frutiferas,?,NE,PE,pequena
irrigacao,planta,melancia,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,PE,pequena
irrigacao,solo,melancia,frutiferas,?,NE,MA,pequena
irrigacao,planta,melancia,frutiferas,?,NE,MA,pequena
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,MA,pequena
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,MA,pequena
?,?,nogueira,frutiferas,?,NE,BA,pequena
?,?,nogueira,frutiferas,?,NE,MA,pequena
npk,solo,?,?,?,NE,BA,pequena
npk,planta,?,?,?,NE,BA,pequena
adubacao,solo,?,?,?,NE,BA,pequena
adubacao,planta,?,?,?,NE,BA,pequena
'manejo da cultura',planta,?,?,?,NE,BA,pequena
irrigacao,planta,uva,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,BA,pequena
manejo,solo,uva,frutiferas,?,NE,BA,pequena
'manejo de irrigacao',solo,uva,frutiferas,?,NE,BA,pequena
'manejo de irrigacao',solo,uva,frutiferas,?,NE,BA,pequena
'manejo de irrigacao',planta,uva,frutiferas,?,NE,BA,pequena
'manejo de irrigacao','engenharia agricola',uva,frutiferas,?,NE,BA,pequena
adubacao,planta,feijao,'base alimentar e commodities',?,NE,AL,pequena
manejo,solo,?,?,?,NE,BA,pequena
?,?,tomate,olericulturas,?,NE,PE,pequena
?,?,tomate,olericulturas,?,NE,MA,pequena
irrigacao,solo,laranja,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,planta,laranja,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,'engenharia agricola',laranja,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,'engenharia agricola',laranja,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,solo,limao,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,planta,limao,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,'engenharia agricola',limao,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,'engenharia agricola',limao,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,planta,?,?,latossolo,NE,PB,pequena
